2022,2022-06-05,9,Estádio Governador Plácido Castelo,Flavio Rodrigues de Souza,27602,60326,Ceará SC,Coritiba FC,Dorival Júnior,Gustavo Morínigo,15,4,9800000,4950000,29.1,27.1,1,1,1,0,5,6,14,9,9,13,4,9,4,1,22,14,6,4
2022,2022-06-05,9,Estádio Alfredo Jaconi ,Jefferson Ferreira Moraes,2573,23726,Juventude,Fluminense,Eduardo Baptista,Fernando Diniz,19,11,7400000,27550000,27.5,30.6,1,0,1,0,5,7,21,10,10,21,1,3,5,1,11,5,3,4
2022,2022-06-05,9,Allianz Parque,Wilton Sampaio,40235,43600,Palmeiras,Atlético-MG,Abel Ferreira,Antonio Mohamed,1,2,68750000,45400000,28.2,29.3,0,0,0,0,6,2,8,19,19,7,3,3,0,4,16,11,10,5
2022,2022-06-06,9,Estádio Nabi Abi Chedid,Wagner do Nascimento Magalhães,3062,13212,RB Bragantino,Internacional,Maurício Barbieri,Mano Menezes,14,12,43650000,39900000,24.9,28.9,0,2,0,0,7,3,20,12,11,19,3,2,2,1,8,9,3,3
2022,2022-06-05,9,Estádio Aderbal Ramos da Silva,Anderson Daronco,11962,17800,Avaí FC,São Paulo,Eduardo Barroca,Rogério Ceni,13,5,5280000,26900000,28.7,28,1,1,0,1,4,7,11,23,23,10,3,5,1,2,17,16,8,5
2022,2022-06-05,9,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,63795,65346,Flamengo,Fortaleza,Paulo Sousa,Juan Pablo Vojvoda,8,20,74000000,11650000,27,28.7,1,2,1,1,9,3,9,21,20,9,3,2,2,5,10,12,4,5
2022,2022-06-04,9,Estádio Raimundo Sampaio,Raphael Claus,2720,25000,América-MG,Cuiabá-MT,Vagner Mancini,Toni Oliveira,10,17,8550000,10400000,31,28.4,2,1,1,1,8,4,11,11,9,11,1,4,3,4,16,5,7,1
2022,2022-06-05,9,Arena da Baixada,Braulio da Silva Machado,19323,42372,Athletico-PR,Santos,Luiz Felipe Scolari,Fabián Bustos,6,9,32700000,28200000,24.6,25.6,2,2,1,1,7,6,21,11,11,21,1,3,2,0,14,14,7,9
2022,2022-06-05,9,Estádio Antonio Accioly,Bruno Arleu de Araújo,12089,13000,Atlético-GO,Corinthians,,,18,3,7900000,34150000,27.4,28.2,0,1,0,1,9,0,9,11,11,9,0,3,3,0,14,10,4,6
2022,2022-06-09,10,Estádio Urbano Caldeira,Ramon Abatti,8845,20120,Santos,Internacional,Fabián Bustos,Mano Menezes,9,7,26100000,34400000,27.2,29.5,1,1,0,0,10,3,11,15,14,11,5,4,2,1,22,11,11,3
